4.855928216721442370e-01 -1.680960239518798360e-01 3.798798798798798670e-01
4.855693124148767192e-01 -1.684150617083550183e-01 3.794794794794794646e-01
4.855464506982892225e-01 -1.687324962600237899e-01 3.790790790790790621e-01
4.855242413368107135e-01 -1.690483276068861784e-01 3.786786786786786596e-01
4.855026891448698811e-01 -1.693625557489421563e-01 3.782782782782782571e-01
4.854817989368956921e-01 -1.696751806861916956e-01 3.778778778778778547e-01
4.854615755273169464e-01 -1.699862024186348519e-01 3.774774774774774522e-01
4.854420237305624997e-01 -1.702956209462715975e-01 3.770770770770770497e-01
4.854231483610612630e-01 -1.706034362691019324e-01 3.766766766766766472e-01
4.854049542332419809e-01 -1.709096483871258843e-01 3.762762762762762447e-01
4.853874461615335645e-01 -1.712142573003433976e-01 3.758758758758758423e-01
4.853706289603648139e-01 -1.715172630087545003e-01 3.754754754754754953e-01
4.853545074441646956e-01 -1.718186655123592199e-01 3.750750750750750373e-01
4.853390864273618432e-01 -1.721184648111575288e-01 3.746746746746746903e-01
4.853243707243853899e-01 -1.724166609051493992e-01 3.742742742742742323e-01
4.853103651496639137e-01 -1.727132537943348867e-01 3.738738738738738854e-01
4.852970745176263812e-01 -1.730082434787139356e-01 3.734734734734734829e-01
4.852845036427016479e-01 -1.733016299582866293e-01 3.730730730730730804e-01
